index,Crefo,Strasse_raw,HausNummer_raw,Plz_raw,Ort_raw,street_norm,house_norm,plz4_used,ort_norm,swis_match_type,swis_changed,swis_adr_egaid,swis_bdg_egid,swis_street_ref,swis_house_ref,swis_plz4_ref,swis_ort_ref
8792,407096784,Steinhaldenstrasse,48,800200,Zürich,steinhaldenstrasse,48,8002,zuerich,strict,False,101725069,143932,Steinhaldenstrasse,48,8002,Zürich
8793,424621768,Steinhaldenstrasse,62,800200,Zürich,steinhaldenstrasse,62,8002,zuerich,strict,False,100125760,143963,Steinhaldenstrasse,62,8002,Zürich
8794,407099034,Steinhaldenstrasse,65,800200,Zürich,steinhaldenstrasse,65,8002,zuerich,strict,False,100125763,143966,Steinhaldenstrasse,65,8002,Zürich
8795,424560758,Steinhaldenstrasse,62,800200,Zürich,steinhaldenstrasse,62,8002,zuerich,strict,False,100125760,143963,Steinhaldenstrasse,62,8002,Zürich
8796,407170217,Steinhaldenstrasse,66,800200,Zürich,steinhaldenstrasse,66,8002,zuerich,strict,False,100125764,143967,Steinhaldenstrasse,66,8002,Zürich
8797,424092531,Steinhaldenstrasse,53,800200,Zürich,steinhaldenstrasse,53,8002,zuerich,strict,False,100128385,143946,Steinhaldenstrasse,53,8002,Zürich
8798,405415638,Steinhaldenstrasse,63,800200,Zürich,steinhaldenstrasse,63,8002,zuerich,strict,False,100125761,143964,Steinhaldenstrasse,63,8002,Zürich
8799,424667965,Steinhaldenstrasse,66,800200,Zürich,steinhaldenstrasse,66,8002,zuerich,strict,False,100125764,143967,Steinhaldenstrasse,66,8002,Zürich
8800,405128978,Steinhaldenstrasse,53,800200,Zürich,steinhaldenstrasse,53,8002,zuerich,strict,False,100128385,143946,Steinhaldenstrasse,53,8002,Zürich
8801,424145034,Steinhaldenstrasse,55,800200,Zürich,steinhaldenstrasse,55,8002,zuerich,strict,False,100128386,143947,Steinhaldenstrasse,55,8002,Zürich
8802,405726985,Steinhaldenstrasse,36,800200,Zürich,steinhaldenstrasse,36,8002,zuerich,strict,False,100128346,143910,Steinhaldenstrasse,36,8002,Zürich
8803,424978300,Steinhaldenstrasse,67h,800200,Zürich,steinhaldenstrasse,67,8002,zuerich,strict,True,100125765,143968,Steinhaldenstrasse,67,8002,Zürich
8804,420734013,Steinhaldenstrasse,54,800200,Zürich,steinhaldenstrasse,54,8002,zuerich,strict,False,101721897,302047029,Steinhaldenstrasse,54,8002,Zürich
8805,424087095,Steinhaldenstrasse,79,800200,Zürich,steinhaldenstrasse,79,8002,zuerich,strict,False,100125773,143976,Steinhaldenstrasse,79,8002,Zürich
8806,420391838,Steinhaldenstrasse,50,800200,Zürich,steinhaldenstrasse,50,8002,zuerich,strict,False,100128372,143933,Steinhaldenstrasse,50,8002,Zürich
8807,424948076,Steinhaldenstrasse,70,800200,Zürich,steinhaldenstrasse,70,8002,zuerich,strict,False,100125768,143971,Steinhaldenstrasse,70,8002,Zürich
8808,420392482,Steinhaldenstrasse,62,800200,Zürich,steinhaldenstrasse,62,8002,zuerich,strict,False,100125760,143963,Steinhaldenstrasse,62,8002,Zürich
8809,423967411,Steinhaldenstrasse,48,800200,Zürich,steinhaldenstrasse,48,8002,zuerich,strict,False,101725069,143932,Steinhaldenstrasse,48,8002,Zürich
8810,420228053,Steinhaldenstrasse,42,800200,Zürich,steinhaldenstrasse,42,8002,zuerich,strict,False,100128362,143925,Steinhaldenstrasse,42,8002,Zürich
8811,425398385,Steinhaldenstrasse,67h,800200,Zürich,steinhaldenstrasse,67,8002,zuerich,strict,True,100125765,143968,Steinhaldenstrasse,67,8002,Zürich
8812,421033957,Steinhaldenstrasse,66,800200,Zürich,steinhaldenstrasse,66,8002,zuerich,strict,False,100125764,143967,Steinhaldenstrasse,66,8002,Zürich
8813,423562395,Steinhaldenstrasse,46,800200,Zürich,steinhaldenstrasse,46,8002,zuerich,strict,False,100128371,143932,Steinhaldenstrasse,46,8002,Zürich
8814,408167865,Steinhaldenstrasse,42,800200,Zürich,steinhaldenstrasse,42,8002,zuerich,strict,False,100128362,143925,Steinhaldenstrasse,42,8002,Zürich
8815,425208006,Steinhaldenstrasse,70,800200,Zürich,steinhaldenstrasse,70,8002,zuerich,strict,False,100125768,143971,Steinhaldenstrasse,70,8002,Zürich
8816,407830494,Steinhaldenstrasse,65,800200,Zürich,steinhaldenstrasse,65,8002,zuerich,strict,False,100125763,143966,Steinhaldenstrasse,65,8002,Zürich
8817,423917700,Steinhaldenstrasse,65,800200,Zürich,steinhaldenstrasse,65,8002,zuerich,strict,False,100125763,143966,Steinhaldenstrasse,65,8002,Zürich
8818,409243710,Steinhaldenstrasse,63,800200,Zürich,steinhaldenstrasse,63,8002,zuerich,strict,False,100125761,143964,Steinhaldenstrasse,63,8002,Zürich
8819,423173557,Steinhaldenstrasse,48,800200,Zürich,steinhaldenstrasse,48,8002,zuerich,strict,False,101725069,143932,Steinhaldenstrasse,48,8002,Zürich
8820,409191111,Steinhaldenstrasse,53,800200,Zürich,steinhaldenstrasse,53,8002,zuerich,strict,False,100128385,143946,Steinhaldenstrasse,53,8002,Zürich
8821,423849470,Steinhaldenstrasse,62,800200,Zürich,steinhaldenstrasse,62,8002,zuerich,strict,False,100125760,143963,Steinhaldenstrasse,62,8002,Zürich
8822,422820831,Steinhaldenstrasse,50,800200,Zürich,steinhaldenstrasse,50,8002,zuerich,strict,False,100128372,143933,Steinhaldenstrasse,50,8002,Zürich
8823,402021680,Steinhaldenstrasse,49,800200,Zürich,steinhaldenstrasse,49,8002,zuerich,strict,False,100128383,143944,Steinhaldenstrasse,49,8002,Zürich
8824,422953026,Steinhaldenstrasse,69,800200,Zürich,steinhaldenstrasse,69,8002,zuerich,strict,False,100125767,143970,Steinhaldenstrasse,69,8002,Zürich
8825,402024875,Steinhaldenstrasse,63,800200,Zürich,steinhaldenstrasse,63,8002,zuerich,strict,False,100125761,143964,Steinhaldenstrasse,63,8002,Zürich
8826,421677345,Steinhaldenstrasse,60,800200,Zürich,steinhaldenstrasse,60,8002,zuerich,strict,False,100125759,143962,Steinhaldenstrasse,60,8002,Zürich
8827,401986971,Steinhaldenstrasse,53,800200,Zürich,steinhaldenstrasse,53,8002,zuerich,strict,False,100128385,143946,Steinhaldenstrasse,53,8002,Zürich
8828,422014324,Steinhaldenstrasse,49,800200,Zürich,steinhaldenstrasse,49,8002,zuerich,strict,False,100128383,143944,Steinhaldenstrasse,49,8002,Zürich
8829,401990538,Steinhaldenstrasse,73,800200,Zürich,steinhaldenstrasse,73,8002,zuerich,strict,False,100125772,143975,Steinhaldenstrasse,73,8002,Zürich
8830,422079326,Steinhaldenstrasse,67b,800200,Zürich,steinhaldenstrasse,67,8002,zuerich,strict,True,100125765,143968,Steinhaldenstrasse,67,8002,Zürich
8831,401915470,Steinhaldenstrasse,44,800200,Zürich,steinhaldenstrasse,44,8002,zuerich,strict,False,100128364,143926,Steinhaldenstrasse,44,8002,Zürich
8832,422535376,Steinhaldenstrasse,73,800200,Zürich,steinhaldenstrasse,73,8002,zuerich,strict,False,100125772,143975,Steinhaldenstrasse,73,8002,Zürich
8833,401927009,Steinhaldenstrasse,65,800200,Zürich,steinhaldenstrasse,65,8002,zuerich,strict,False,100125763,143966,Steinhaldenstrasse,65,8002,Zürich
8834,422462805,Steinhaldenstrasse,55,800200,Zürich,steinhaldenstrasse,55,8002,zuerich,strict,False,100128386,143947,Steinhaldenstrasse,55,8002,Zürich
8835,401962000,Steinhaldenstrasse,50,800200,Zürich,steinhaldenstrasse,50,8002,zuerich,strict,False,100128372,143933,Steinhaldenstrasse,50,8002,Zürich
8836,422477366,Steinhaldenstrasse,64,800200,Zürich,steinhaldenstrasse,64,8002,zuerich,strict,False,100125762,143965,Steinhaldenstrasse,64,8002,Zürich
8837,401972003,Steinhaldenstrasse,79,800200,Zürich,steinhaldenstrasse,79,8002,zuerich,strict,False,100125773,143976,Steinhaldenstrasse,79,8002,Zürich
8838,428174223,Steinhaldenstrasse,50,800200,Zürich,steinhaldenstrasse,50,8002,zuerich,strict,False,100128372,143933,Steinhaldenstrasse,50,8002,Zürich
8839,401931376,Steinhaldenstrasse,70,800200,Zürich,steinhaldenstrasse,70,8002,zuerich,strict,False,100125768,143971,Steinhaldenstrasse,70,8002,Zürich
8840,428170143,Steinhaldenstrasse,68,800200,Zürich,steinhaldenstrasse,68,8002,zuerich,strict,False,100125766,143969,Steinhaldenstrasse,68,8002,Zürich
8841,401931598,Steinhaldenstrasse,73,800200,Zürich,steinhaldenstrasse,73,8002,zuerich,strict,False,100125772,143975,Steinhaldenstrasse,73,8002,Zürich
8842,428162975,Steinhaldenstrasse,60,800200,Zürich,steinhaldenstrasse,60,8002,zuerich,strict,False,100125759,143962,Steinhaldenstrasse,60,8002,Zürich
8843,403979508,Steinhaldenstrasse,52,800200,Zürich,steinhaldenstrasse,52,8002,zuerich,strict,False,100128373,143934,Steinhaldenstrasse,52,8002,Zürich
8844,428292160,Steinhaldenstrasse,73,800200,Zürich,steinhaldenstrasse,73,8002,zuerich,strict,False,100125772,143975,Steinhaldenstrasse,73,8002,Zürich
8845,403813590,Steinhaldenstrasse,60,800200,Zürich,steinhaldenstrasse,60,8002,zuerich,strict,False,100125759,143962,Steinhaldenstrasse,60,8002,Zürich
8846,428627773,Steinhaldenstrasse,63,800200,Zürich,steinhaldenstrasse,63,8002,zuerich,strict,False,100125761,143964,Steinhaldenstrasse,63,8002,Zürich
8847,402485315,Steinhaldenstrasse,63,800200,Zürich,steinhaldenstrasse,63,8002,zuerich,strict,False,100125761,143964,Steinhaldenstrasse,63,8002,Zürich
8848,428547554,Steinhaldenstrasse,67c,800200,Zürich,steinhaldenstrasse,67,8002,zuerich,strict,True,100125765,143968,Steinhaldenstrasse,67,8002,Zürich
8849,403046391,Steinhaldenstrasse,64,800200,Zürich,steinhaldenstrasse,64,8002,zuerich,strict,False,100125762,143965,Steinhaldenstrasse,64,8002,Zürich
8850,428549055,Steinhaldenstrasse,62,800200,Zürich,steinhaldenstrasse,62,8002,zuerich,strict,False,100125760,143963,Steinhaldenstrasse,62,8002,Zürich
8851,402820066,Steinhaldenstrasse,54,800200,Zürich,steinhaldenstrasse,54,8002,zuerich,strict,False,101721897,302047029,Steinhaldenstrasse,54,8002,Zürich
8852,428507423,Steinhaldenstrasse,53,800200,Zürich,steinhaldenstrasse,53,8002,zuerich,strict,False,100128385,143946,Steinhaldenstrasse,53,8002,Zürich
8853,404417755,Steinhaldenstrasse,66,800200,Zürich,steinhaldenstrasse,66,8002,zuerich,strict,False,100125764,143967,Steinhaldenstrasse,66,8002,Zürich
8854,428457403,Steinhaldenstrasse,73,800200,Zürich,steinhaldenstrasse,73,8002,zuerich,strict,False,100125772,143975,Steinhaldenstrasse,73,8002,Zürich
8855,404307966,Steinhaldenstrasse,68,800200,Zürich,steinhaldenstrasse,68,8002,zuerich,strict,False,100125766,143969,Steinhaldenstrasse,68,8002,Zürich
8856,428661740,Steinhaldenstrasse,50,800200,Zürich,steinhaldenstrasse,50,8002,zuerich,strict,False,100128372,143933,Steinhaldenstrasse,50,8002,Zürich
8857,404311174,Steinhaldenstrasse,50,800200,Zürich,steinhaldenstrasse,50,8002,zuerich,strict,False,100128372,143933,Steinhaldenstrasse,50,8002,Zürich
8858,428687970,Steinhaldenstrasse,69,800200,Zürich,steinhaldenstrasse,69,8002,zuerich,strict,False,100125767,143970,Steinhaldenstrasse,69,8002,Zürich
8859,404356068,Steinhaldenstrasse,73,800200,Zürich,steinhaldenstrasse,73,8002,zuerich,strict,False,100125772,143975,Steinhaldenstrasse,73,8002,Zürich
8860,428706823,Steinhaldenstrasse,50,800200,Zürich,steinhaldenstrasse,50,8002,zuerich,strict,False,100128372,143933,Steinhaldenstrasse,50,8002,Zürich
8861,404326804,Steinhaldenstrasse,46,800200,Zürich,steinhaldenstrasse,46,8002,zuerich,strict,False,100128371,143932,Steinhaldenstrasse,46,8002,Zürich
8862,428741147,Steinhaldenstrasse,46,800200,Zürich,steinhaldenstrasse,46,8002,zuerich,strict,False,100128371,143932,Steinhaldenstrasse,46,8002,Zürich
8863,404445860,Steinhaldenstrasse,66,800200,Zürich,steinhaldenstrasse,66,8002,zuerich,strict,False,100125764,143967,Steinhaldenstrasse,66,8002,Zürich
8864,428750214,Steinhaldenstrasse,63,800200,Zürich,steinhaldenstrasse,63,8002,zuerich,strict,False,100125761,143964,Steinhaldenstrasse,63,8002,Zürich
8865,404226164,Steinhaldenstrasse,70,800200,Zürich,steinhaldenstrasse,70,8002,zuerich,strict,False,100125768,143971,Steinhaldenstrasse,70,8002,Zürich
8866,428888213,Steinhaldenstrasse,36,800200,Zürich,steinhaldenstrasse,36,8002,zuerich,strict,False,100128346,143910,Steinhaldenstrasse,36,8002,Zürich
8867,404291706,Steinhaldenstrasse,66,800200,Zürich,steinhaldenstrasse,66,8002,zuerich,strict,False,100125764,143967,Steinhaldenstrasse,66,8002,Zürich
8868,429198783,Steinhaldenstrasse,60,800200,Zürich,steinhaldenstrasse,60,8002,zuerich,strict,False,100125759,143962,Steinhaldenstrasse,60,8002,Zürich
8869,404157363,Steinhaldenstrasse,64,800200,Zürich,steinhaldenstrasse,64,8002,zuerich,strict,False,100125762,143965,Steinhaldenstrasse,64,8002,Zürich
8870,428153311,Steinhaldenstrasse,52,800200,Zürich,steinhaldenstrasse,52,8002,zuerich,strict,False,100128373,143934,Steinhaldenstrasse,52,8002,Zürich
8871,404154251,Steinhaldenstrasse,66,800200,Zürich,steinhaldenstrasse,66,8002,zuerich,strict,False,100125764,143967,Steinhaldenstrasse,66,8002,Zürich
8872,428151106,Steinhaldenstrasse,73,800200,Zürich,steinhaldenstrasse,73,8002,zuerich,strict,False,100125772,143975,Steinhaldenstrasse,73,8002,Zürich
8873,404152710,Steinhaldenstrasse,62,800200,Zürich,steinhaldenstrasse,62,8002,zuerich,strict,False,100125760,143963,Steinhaldenstrasse,62,8002,Zürich
8874,428117211,Steinhaldenstrasse,67c,800200,Zürich,steinhaldenstrasse,67,8002,zuerich,strict,True,100125765,143968,Steinhaldenstrasse,67,8002,Zürich
8875,404118271,Steinhaldenstrasse,52,800200,Zürich,steinhaldenstrasse,52,8002,zuerich,strict,False,100128373,143934,Steinhaldenstrasse,52,8002,Zürich
8876,428119746,Steinhaldenstrasse,55,800200,Zürich,steinhaldenstrasse,55,8002,zuerich,strict,False,100128386,143947,Steinhaldenstrasse,55,8002,Zürich
8877,404093100,Steinhaldenstrasse,70,800200,Zürich,steinhaldenstrasse,70,8002,zuerich,strict,False,100125768,143971,Steinhaldenstrasse,70,8002,Zürich
8878,427997667,Steinhaldenstrasse,55,800200,Zürich,steinhaldenstrasse,55,8002,zuerich,strict,False,100128386,143947,Steinhaldenstrasse,55,8002,Zürich
8879,404915359,Steinhaldenstrasse,49,800200,Zürich,steinhaldenstrasse,49,8002,zuerich,strict,False,100128383,143944,Steinhaldenstrasse,49,8002,Zürich
8880,427352579,Steinhaldenstrasse,70,800200,Zürich,steinhaldenstrasse,70,8002,zuerich,strict,False,100125768,143971,Steinhaldenstrasse,70,8002,Zürich
8881,404702845,Steinhaldenstrasse,66,800200,Zürich,steinhaldenstrasse,66,8002,zuerich,strict,False,100125764,143967,Steinhaldenstrasse,66,8002,Zürich
8882,427450352,Steinhaldenstrasse,48,800200,Zürich,steinhaldenstrasse,48,8002,zuerich,strict,False,101725069,143932,Steinhaldenstrasse,48,8002,Zürich
8883,404603633,Steinhaldenstrasse,36,800200,Zürich,steinhaldenstrasse,36,8002,zuerich,strict,False,100128346,143910,Steinhaldenstrasse,36,8002,Zürich
8884,427152099,Steinhaldenstrasse,60,800200,Zürich,steinhaldenstrasse,60,8002,zuerich,strict,False,100125759,143962,Steinhaldenstrasse,60,8002,Zürich
8885,404601974,Steinhaldenstrasse,36,800200,Zürich,steinhaldenstrasse,36,8002,zuerich,strict,False,100128346,143910,Steinhaldenstrasse,36,8002,Zürich
8886,426910823,Steinhaldenstrasse,51,800200,Zürich,steinhaldenstrasse,51,8002,zuerich,strict,False,100128384,143945,Steinhaldenstrasse,51,8002,Zürich
8887,405636694,Steinhaldenstrasse,66,800200,Zürich,steinhaldenstrasse,66,8002,zuerich,strict,False,100125764,143967,Steinhaldenstrasse,66,8002,Zürich
8888,427046976,Steinhaldenstrasse,54,800200,Zürich,steinhaldenstrasse,54,8002,zuerich,strict,False,101721897,302047029,Steinhaldenstrasse,54,8002,Zürich
8889,405751634,Steinhaldenstrasse,54,800200,Zürich,steinhaldenstrasse,54,8002,zuerich,strict,False,101721897,302047029,Steinhaldenstrasse,54,8002,Zürich
8890,429426055,Steinhaldenstrasse,66,800200,Zürich,steinhaldenstrasse,66,8002,zuerich,strict,False,100125764,143967,Steinhaldenstrasse,66,8002,Zürich
8891,420973328,Steinhaldenstrasse,60,800200,Zürich,steinhaldenstrasse,60,8002,zuerich,strict,False,100125759,143962,Steinhaldenstrasse,60,8002,Zürich
8892,429394206,Steinhaldenstrasse,79,800200,Zürich,steinhaldenstrasse,79,8002,zuerich,strict,False,100125773,143976,Steinhaldenstrasse,79,8002,Zürich
8893,421161279,Steinhaldenstrasse,40,800200,Zürich,steinhaldenstrasse,40,8002,zuerich,strict,False,100128349,143912,Steinhaldenstrasse,40,8002,Zürich
8894,421063914,Steinhaldenstrasse,69,800200,Zürich,steinhaldenstrasse,69,8002,zuerich,strict,False,100125767,143970,Steinhaldenstrasse,69,8002,Zürich
8895,421420752,Steinhaldenstrasse,67e,800200,Zürich,steinhaldenstrasse,67,8002,zuerich,strict,True,100125765,143968,Steinhaldenstrasse,67,8002,Zürich
8896,420299092,Steinhaldenstrasse,54,800200,Zürich,steinhaldenstrasse,54,8002,zuerich,strict,False,101721897,302047029,Steinhaldenstrasse,54,8002,Zürich
8897,420603726,Steinhaldenstrasse,42,800200,Zürich,steinhaldenstrasse,42,8002,zuerich,strict,False,100128362,143925,Steinhaldenstrasse,42,8002,Zürich
8898,408623824,Steinhaldenstrasse,67e,800200,Zürich,steinhaldenstrasse,67,8002,zuerich,strict,True,100125765,143968,Steinhaldenstrasse,67,8002,Zürich
8899,420071540,Steinhaldenstrasse,67f,800200,Zürich,steinhaldenstrasse,67,8002,zuerich,strict,True,100125765,143968,Steinhaldenstrasse,67,8002,Zürich
8900,408043998,Steinhaldenstrasse,70,800200,Zürich,steinhaldenstrasse,70,8002,zuerich,strict,False,100125768,143971,Steinhaldenstrasse,70,8002,Zürich
8901,408054705,Steinhaldenstrasse,53,800200,Zürich,steinhaldenstrasse,53,8002,zuerich,strict,False,100128385,143946,Steinhaldenstrasse,53,8002,Zürich
8902,407836774,Steinhaldenstrasse,69,800200,Zürich,steinhaldenstrasse,69,8002,zuerich,strict,False,100125767,143970,Steinhaldenstrasse,69,8002,Zürich
8903,407750418,Steinhaldenstrasse,67c,800200,Zürich,steinhaldenstrasse,67,8002,zuerich,strict,True,100125765,143968,Steinhaldenstrasse,67,8002,Zürich
8904,408520873,Steinhaldenstrasse,52,800200,Zürich,steinhaldenstrasse,52,8002,zuerich,strict,False,100128373,143934,Steinhaldenstrasse,52,8002,Zürich
8905,408510716,Steinhaldenstrasse,79,800200,Zürich,steinhaldenstrasse,79,8002,zuerich,strict,False,100125773,143976,Steinhaldenstrasse,79,8002,Zürich
8906,408615875,Steinhaldenstrasse,54,800200,Zürich,steinhaldenstrasse,54,8002,zuerich,strict,False,101721897,302047029,Steinhaldenstrasse,54,8002,Zürich
8907,429521588,Steinhaldenstrasse,67g,800200,Zürich,steinhaldenstrasse,67,8002,zuerich,strict,True,100125765,143968,Steinhaldenstrasse,67,8002,Zürich
8908,404373864,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
8909,425625476,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
8910,401974223,Steinentischstrasse,17,800200,Zürich,steinentischstrasse,17,8002,zuerich,strict,False,100124401,143570,Steinentischstrasse,17,8002,Zürich
8911,409239151,Steinentischstrasse,17,800200,Zürich,steinentischstrasse,17,8002,zuerich,strict,False,100124401,143570,Steinentischstrasse,17,8002,Zürich
8912,422592224,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
8913,427564755,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
8914,428260220,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
8915,408764217,Steinentischstrasse,17,800200,Zürich,steinentischstrasse,17,8002,zuerich,strict,False,100124401,143570,Steinentischstrasse,17,8002,Zürich
8916,428457920,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
8917,401928103,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
8918,428550814,Steinentischstrasse,17,800200,Zürich,steinentischstrasse,17,8002,zuerich,strict,False,100124401,143570,Steinentischstrasse,17,8002,Zürich
8919,423560014,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
8920,423374252,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
8921,423632234,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
8922,424144015,Steinentischstrasse,1,800200,Zürich,steinentischstrasse,1,8002,zuerich,strict,False,100122097,143569,Steinentischstrasse,1,8002,Zürich
